,Unnamed: 0,X,Y,LandUse,Latitude,Longitude,red,green,blue,nir,swir1,swir2,NDVI,NBR,NDWI_2,SCI,PNDVI,CVI,CCCI,NBR2,bs,pv,npv,NDVI_coeff_var
186,186,654799.6237,6196951.231000002,Naturalgrassland,-34.35722275,-55.31674246,606,767,371,3532,2485,1275,0.7071048815853069,0.4695236114000416,-0.6431728308909048,-0.17400698022270233,0.3388931008339651,3.638334220085706,0.7071048815853069,0.32180851063829785,13.0,79.0,3.0,0.058454984492082925
187,187,655426.6387,6200844.353999998,Naturalgrassland,-34.32203432,-55.31063108,696,766,398,3466,2704,1390,0.6655454108601634,0.42751235584843494,-0.6379962192816635,-0.12350081037277147,0.30153961697333836,4.111310323200786,0.6655454108601634,0.32095749877870056,8.0,73.0,16.0,0.04915697499799701
188,188,655908.6899,6200921.472,Naturalgrassland,-34.32126676,-55.30540755,574,718,337,3415,2324,1213,0.7122085735773377,0.4757994814174589,-0.6525526252117106,-0.19010280536678864,0.3540840602696273,3.8023641964292643,0.7122085735773377,0.31410800113090187,12.0,78.0,5.0,0.04199425363018226
189,189,656470.3082,6196335.384,Naturalgrassland,-34.36252313,-55.29847059,511,668,377,3583,2205,1124,0.7503663898387885,0.5224134268111323,-0.6857210068219243,-0.23807878369039392,0.3944347149250827,4.103125336154039,0.7503663898387885,0.32472213878041456,12.0,84.0,0.0,0.12647316834431294
190,190,657025.9441,6198812.847999998,Naturalgrassland,-34.34010618,-55.29288361,600,839,390,4268,2681,1345,0.7534921939194741,0.5207553892748975,-0.6714313687096143,-0.22837818391135414,0.40003280301787764,3.637908231179351,0.7534921939194741,0.33184302036761054,8.0,86.0,0.0,0.037100718255885144
191,191,657402.4899,6199142.217,Naturalgrassland,-34.33707998,-55.2888519,591,683,319,3198,2271,1099,0.6880443388756928,0.48848033511752387,-0.648028858541613,-0.16950082281952825,0.33500313087038197,4.051581066220211,0.6880443388756928,0.34777448071216616,10.0,72.0,15.0,0.07510861606577297
192,192,657415.3221,6196123.812999999,Naturalgrassland,-34.36428704,-55.28815932,563,708,367,3870,2363,1196,0.7459959395443266,0.5278326095538887,-0.690694626474443,-0.24177763516765602,0.40522875816993464,4.346631715024419,0.7459959395443266,0.32790109581343074,12.0,83.0,0.0,0.07861716578066721
193,193,657872.2241,6197860.442000002,Naturalgrassland,-34.34856291,-55.28351187,729,767,401,3443,2615,1377,0.6505273250239694,0.42863070539419085,-0.6356294536817102,-0.1366787718719049,0.2895131086142322,4.266520366690521,0.6505273250239694,0.31012024048096193,9.0,70.0,18.0,0.04336551864738524
194,194,658008.9914,6197181.666,Naturalgrassland,-34.35466076,-55.28190058,799,796,420,3115,2652,1496,0.5917220235053654,0.3511168943829972,-0.592942981334697,-0.08028437662562858,0.21442495126705652,3.928065263503447,0.5917220235053654,0.2786885245901639,9.0,62.0,24.0,0.08479059070564626
195,195,659045.2963,6197234.534,Naturalgrassland,-34.35402555,-55.27064669,643,811,402,3485,2709,1403,0.688468992248062,0.42594108019639937,-0.62243947858473,-0.12528253148207943,0.3049990638457218,3.406999320380526,0.688468992248062,0.31760700389105057,11.0,78.0,6.0,0.06650297500481434
196,196,659817.7466,6197314.98,Naturalgrassland,-34.35318148,-55.26226594,563,740,393,3790,2513,1233,0.7413278198943257,0.5090583316742983,-0.673289183222958,-0.20260193558622877,0.38169886985052864,3.8965850986121255,0.7413278198943257,0.3416978109983983,12.0,85.0,0.0,0.08648745810249019
197,197,578430.6803,6219623.629,Misc,-34.16137662,-56.14910279,947,850,449,3087,2616,1690,0.5304908279623203,0.29244295583001884,-0.5681991363982728,-0.0825881115202525,0.1576973560847553,4.046213148788928,0.5304908279623203,0.2150487691593126,17.0,55.0,23.0,0.16338196648790967
198,198,619571.7701,6194235.587,Misc,-34.38637503,-55.6993243,1103,1145,737,3486,2840,1922,0.5192852473305731,0.28920118343195267,-0.5055063701144461,-0.10211824217515017,0.0774223458507186,2.9328639804732934,0.5192852473305731,0.19277614447711044,26.0,59.0,10.0,0.1970539057168475
199,199,621747.7305,6195764.584,Misc,-34.37233582,-55.67587723,806,630,454,2051,2933,2046,0.4357717885894295,0.00122040517451794,-0.5300261096605744,0.17696629213483145,0.04085257548845471,4.165044091710758,0.4357717885894295,0.17814822253464552,1.0,36.0,61.0,0.0582752317360546
200,200,622574.6457,6196791.405,Misc,-34.36298046,-55.66703253,810,798,413,3040,2279,1422,0.5792207792207792,0.36261766024204395,-0.5841584158415841,-0.14307200601616846,0.20134360798261214,3.866809881847476,0.5792207792207792,0.2315590380978114,18.0,59.0,18.0,0.12558471615724512
201,201,622944.8458,6197611.797,Misc,-34.35553996,-55.66312515,1355,1228,815,3320,2938,2035,0.4203208556149733,0.23996265172735762,-0.4599824098504837,-0.06104186641099393,-0.011610598392378685,2.9831881505374063,0.4203208556149733,0.18158053488839734,26.0,45.0,26.0,0.12323770226708738
202,202,623811.4997,6199969.06,Misc,-34.3341838,-55.65404332,995,999,602,2789,2685,2076,0.4741014799154334,0.14655704008221992,-0.47254487856388594,-0.018998903909389842,0.03584029712163417,2.780613446279112,0.4741014799154334,0.12791430371770637,30.0,52.0,13.0,0.10995663674155647
203,203,624499.204,6201329.768999998,Misc,-34.32183337,-55.64676612,775,745,382,2576,2116,1279,0.537451507012832,0.33644617380025943,-0.5513399578440229,-0.09803921568627451,0.15051362215274677,3.596955092112968,0.537451507012832,0.24653902798232696,18.0,52.0,26.0,0.09431888062602077
204,204,658094.6333,6195145.146000002,Misc,-34.37300552,-55.28059467,2006,1516,1125,2150,1665,1509,0.03464870067372473,0.17518447663295983,-0.1729405346426623,-0.127129750982962,-0.3673679564513756,1.8765968630126495,0.03464870067372473,0.04914933837429111,91.0,0.0,14.0,0.2140651062984341
205,205,569233.5643,6194263.89,Prairie,-34.39071514,-56.24683778,547,658,387,3256,2153,1195,0.7123323691822245,0.4630420130307796,-0.6637710781808891,-0.20391939360325384,0.3432343234323432,4.1135798819301375,0.7123323691822245,0.2861409796893668,9.0,77.0,9.0,0.20890637470083614
206,206,573743.389,6193574.965,Prairie,-34.39661568,-56.19772217,621,708,398,2546,2130,1229,0.6078307546574044,0.3488741721854305,-0.5648432698217578,-0.08896492728828058,0.19166861689679382,3.154158287848319,0.6078307546574044,0.2682345936290563,10.0,63.0,23.0,0.3131704952514921
207,207,574632.1896,6193392.001,Prairie,-34.39820177,-56.18803754,706,696,452,2220,2534,1548,0.51742993848257,0.17834394904458598,-0.522633744855967,0.06604964240639462,0.0898379970544919,3.235483551327784,0.51742993848257,0.24154826065654092,2.0,51.0,45.0,0.3804227561715676
208,208,575434.2053,6209853.944,Prairie,-34.2496977,-56.18075672,642,641,359,3099,2274,1293,0.656776263031275,0.41120218579234974,-0.6572192513368984,-0.15354550530429928,0.3073191309850243,4.842175715109727,0.656776263031275,0.2750210260723297,6.0,68.0,22.0,0.25485846957181924
209,209,576708.1479,6208603.03,Prairie,-34.26088469,-56.16681131,810,807,500,3088,2840,1856,0.5844022575679836,0.24919093851132687,-0.585622593068036,-0.04183535762483131,0.18655139289145053,3.8407429416398333,0.5844022575679836,0.20954003407155025,9.0,64.0,23.0,0.18890999642303727
210,210,577211.6778,6193026.927,Prairie,-34.40130432,-56.15994366,536,765,315,4333,2341,1086,0.7798315875949887,0.5991880420741834,-0.6998823067869753,-0.2984716811507342,0.45671541435535384,3.9685385962663933,0.7798315875949887,0.36620951269331775,10.0,85.0,0.0,0.08374630331818707
211,211,578281.3494,6208145.688999998,Prairie,-34.26489145,-56.14968365,665,712,340,2980,2345,1319,0.635116598079561,0.3863689230053501,-0.6143011917659805,-0.11924882629107982,0.26889503938684267,3.909110276480243,0.635116598079561,0.28002183406113534,10.0,66.0,19.0,0.3236990904860861
212,212,578468.5611,6219118.115,Prairie,-34.16593233,-56.1486461,608,715,417,2915,2461,1448,0.6548396253193302,0.33623653449461377,-0.6060606060606061,-0.08444940476190477,0.25241675617615467,3.466810112963959,0.6548396253193302,0.2591455615246866,6.0,72.0,18.0,0.1438718959558602
213,213,578549.6659,6220567.142000001,Prairie,-34.15285935,-56.14789751,1048,824,572,2194,3325,2229,0.35348550277606416,-0.007913181098801719,-0.45394300861497683,0.2049284290632361,-0.05390254420008624,3.3864407578471107,0.35348550277606416,0.19733525387108392,4.0,28.0,65.0,0.4108991399543646
214,214,578900.8918,6208477.643999998,Prairie,-34.26185117,-56.14298501,705,706,343,3159,2263,1262,0.6350931677018633,0.42908844152906583,-0.6346701164294954,-0.1652526742899299,0.2859759820883371,4.468166424576074,0.6350931677018633,0.28397163120567376,11.0,64.0,20.0,0.2615941471570082
215,215,579074.3134,6220547.298,Prairie,-34.15299866,-56.14220491,838,837,449,2823,2577,1588,0.5422015842665938,0.27998186352301063,-0.5426229508196722,-0.04555555555555556,0.14129775621588841,3.376789438299439,0.5422015842665938,0.23745498199279713,14.0,57.0,25.0,0.2635206709556781
216,216,579885.8108,6220301.333,Prairie,-34.15515487,-56.13338004,610,738,367,3057,2328,1264,0.6673029724570494,0.4149502429993057,-0.6110671936758894,-0.13537604456824512,0.2812238055322716,3.4238328155639275,0.6673029724570494,0.2962138084632517,11.0,72.0,12.0,0.20931279393113722
217,217,586453.1373,6194180.506,Prairie,-34.39017069,-56.05952506,587,590,347,3447,2010,1224,0.7089737233515121,0.47591522157996147,-0.7077037404012881,-0.2633315008246289,0.3868436934218467,5.812665900603275,0.7089737233515121,0.24304267161410018,6.0,73.0,16.0,0.289893884805789
218,218,586594.819,6202435.437999999,Prairie,-34.31572264,-56.05881635,669,681,386,3591,2483,1385,0.6859154929577465,0.4433279742765273,-0.6811797752808989,-0.18241685874217978,0.34822601839684625,5.180209202584953,0.6859154929577465,0.2838676318510858,6.0,74.0,16.0,0.11780625645862516
219,219,587105.4271,6190714.736000001,Prairie,-34.421367100000005,-56.05207758,419,570,347,3482,2082,1056,0.7851832863368368,0.5345967386513882,-0.7186574531095755,-0.2516175413371675,0.44541303445413033,4.490483225607879,0.7851832863368368,0.32695984703632885,8.0,88.0,0.0,0.20088288604515137
220,220,587348.3771,6198917.613,Prairie,-34.34738033,-56.05026962,645,663,403,2502,2337,1476,0.5900857959961868,0.2579185520361991,-0.581042654028436,-0.034097954122752634,0.18775219558509376,3.671300751417866,0.5900857959961868,0.22580645161290322,6.0,60.0,30.0,0.384236850764622
221,221,588437.6023,6203393.457,Prairie,-34.30692847,-56.03888838,855,798,455,3127,2881,1619,0.5705675539929683,0.31774125579435314,-0.5933757961783439,-0.04094540612516644,0.19465138490926456,4.1984425349087005,0.5705675539929683,0.28044444444444444,5.0,60.0,32.0,0.39969439824664144
222,222,590153.8134,6202683.301,Prairie,-34.3131843,-56.02016513,977,821,485,2557,2818,1708,0.4470854555744199,0.19906213364595546,-0.5139135583185317,0.04855813953488372,0.05661157024793388,3.7062864128443227,0.4470854555744199,0.24524966858152894,9.0,43.0,45.0,0.28754824574719473
223,223,591755.2826,6203251.702000001,Prairie,-34.30791852,-56.00282249,1261,979,605,2790,3299,2249,0.3774376697111824,0.10736257193887676,-0.48049880604934997,0.08359336508457875,-0.009760425909494233,3.6707423826818757,0.3774376697111824,0.18925739005046863,16.0,35.0,45.0,0.3311077770088385
224,224,596767.4295,6189385.906,Prairie,-34.43248882,-55.9467957,797,840,469,3280,2521,1515,0.6090262447878342,0.3680917622523462,-0.5922330097087378,-0.13083951042923633,0.21797252135165243,3.7048752834467122,0.6090262447878342,0.24925668979187315,14.0,66.0,15.0,0.3342101996045592
225,225,597991.2184,6190174.846,Prairie,-34.42525974,-55.93356852,806,799,528,2674,2964,1945,0.5367816091954023,0.15782636934401387,-0.539879067088972,0.05143667967364313,0.11254420636571666,3.3760034837038164,0.5367816091954023,0.2075779181095946,3.0,56.0,37.0,0.18495092725006276
226,226,598096.4032,6193393.454,Prairie,-34.39622838,-55.93279267,795,835,497,2844,2577,1802,0.5630667765869745,0.22427894963409384,-0.5460723022560479,-0.04925290536801328,0.14423657211828605,3.242826921008283,0.5630667765869745,0.17698104590089062,16.0,61.0,18.0,0.4061751029645166
227,227,598282.5756,6192525.66,Prairie,-34.40403538,-55.93066804,925,835,548,2669,2827,1992,0.4852531997774068,0.14524780090109418,-0.5234018264840182,0.028748180494905386,0.07253365481213582,3.5409301158162716,0.4852531997774068,0.17327246316663208,13.0,49.0,34.0,0.2816787731357639
228,228,598897.799,6211206.175,Prairie,-34.23553716,-55.92612304,760,820,443,2776,2479,1558,0.5701357466063348,0.28103368712505766,-0.5439377085650723,-0.056517602283539484,0.15690768910189623,3.137656157049375,0.5701357466063348,0.2281397077037404,14.0,61.0,20.0,0.23284712253921333
229,229,598743.5465,6193890.284,Prairie,-34.39168698,-55.92581062,702,781,453,3250,2541,1578,0.6447368421052632,0.34631317315658655,-0.6125031009675018,-0.12243135900535314,0.2533744697261859,3.7404030749506934,0.6447368421052632,0.2337946103423161,11.0,72.0,12.0,0.21813633997331583
230,230,604484.9829,6193592.018999998,Prairie,-34.39381208,-55.86332613,589,714,377,4007,2377,1268,0.7436901653611836,0.5192417061611374,-0.6975217115018004,-0.25532581453634084,0.40917882890803586,4.629543974452527,0.7436901653611836,0.30425240054869684,12.0,83.0,0.0,0.19962631237357997
231,231,607193.9909,6211725.676,Prairie,-34.230031,-55.83611942,757,779,410,3644,2375,1402,0.6559872756191775,0.44431232659532305,-0.6477503956590549,-0.21083236418009635,0.3037567084078712,4.545684948775709,0.6559872756191775,0.2576118612655547,14.0,70.0,10.0,0.20383896850374783
232,232,607882.5621,6211931.1329999985,Prairie,-34.22810727,-55.82867014,1223,935,562,2620,3414,2078,0.3635180848295602,0.11536824180502342,-0.4739803094233474,0.1315876698707325,-0.018726591760299626,3.6652577997655067,0.3635180848295602,0.24326292789512016,6.0,32.0,58.0,0.371372249593715
233,233,613964.2809,6195963.857000002,Prairie,-34.37142564,-55.76053809,674,709,506,2411,2168,1719,0.5630470016207455,0.1675544794188862,-0.5455128205128205,-0.05306835553614326,0.1213953488372093,3.232694293199862,0.5630470016207455,0.11551324929251351,17.0,56.0,22.0,0.3736705475116418
234,234,616496.4255,6194096.0260000015,Prairie,-34.38798432,-55.73275096,654,735,452,2180,2428,1422,0.5384615384615384,0.21043864519711272,-0.4957118353344768,0.05381944444444445,0.08430738622233275,2.6391225878106344,0.5384615384615384,0.2612987012987013,2.0,56.0,40.0,0.4629396300480421
235,235,616558.8427,6198715.075,Prairie,-34.34633118,-55.73269946,352,621,308,4307,1991,892,0.8488946125778064,0.6568570879015195,-0.7479707792207793,-0.36773578913940935,0.5415175375805297,3.9312832401119175,0.8488946125778064,0.38120013874436354,0.0,95.0,0.0,0.2734268141484589
236,236,617963.6699,6216873.938999998,Prairie,-34.18244693,-55.71991198,602,776,360,3630,2223,1236,0.7155009451795841,0.4919852034525277,-0.6477530640036314,-0.24038954382368016,0.3524590163934426,3.628939047720268,0.7155009451795841,0.28534258456201217,15.0,79.0,0.0,0.2119751766716869
237,237,619017.5813,6205665.652000002,Prairie,-34.28338411,-55.70693387,683,720,402,3094,2214,1298,0.638337304739211,0.4089253187613843,-0.6224436287362349,-0.1657874905802562,0.2631149214125332,4.07639274691358,0.638337304739211,0.2608200455580866,12.0,67.0,17.0,0.21408777914622956
238,238,619790.671,6205803.827000001,Prairie,-34.28204939,-55.69855575,571,683,384,3554,2193,1222,0.7231515151515151,0.4882747068676717,-0.677602076941232,-0.2368192100226205,0.36902927580893685,4.350229051488888,0.7231515151515151,0.2843338213762811,11.0,79.0,4.0,0.1373086923096167
239,239,619817.2734,6194224.006,Prairie,-34.38645104,-55.69665276,879,911,474,3926,2665,1560,0.6341311134235171,0.4312796208530806,-0.623320239818069,-0.1913214990138067,0.2684975767366721,4.158171681401001,0.6341311134235171,0.26153846153846155,17.0,70.0,7.0,0.13808879143970848
240,240,620254.1997,6205723.451,Prairie,-34.28272049,-55.69350976,535,725,381,3697,2314,1198,0.747164461247637,0.5105209397344229,-0.6720940750791498,-0.23007818998502744,0.3851629823904084,3.762939357907253,0.747164461247637,0.31776765375854216,11.0,84.0,0.0,0.3774678471772557
241,241,621680.4976,6220910.665,Prairie,-34.14562333,-55.68015455,756,795,353,3385,2098,1283,0.6348708041535861,0.4502999143101971,-0.6196172248803827,-0.2347255152288893,0.2800151257326527,4.048985404058384,0.6348708041535861,0.24105294291629695,20.0,64.0,9.0,0.2653162072947941
242,242,622113.7207,6196272.437999999,Prairie,-34.36771391,-55.67196995,661,687,410,3031,2153,1305,0.6419284940411701,0.3980627306273063,-0.6304464766003227,-0.1693672839506173,0.26581749843391106,4.244963122577966,0.6419284940411701,0.24522845575477153,11.0,67.0,18.0,0.2561178884067798
243,243,623059.6803,6198392.835,Prairie,-34.34848453,-55.66198867,1001,935,437,3187,2505,1520,0.5219675262655206,0.35415338857021456,-0.5463367297428433,-0.11981728742094168,0.14640287769784172,3.649160113243158,0.5219675262655206,0.24472049689440994,21.0,52.0,21.0,0.3741448859936601
244,244,625861.4894,6224983.7579999985,Prairie,-34.10840377,-55.63540553,814,847,483,2728,2825,1772,0.5403726708074534,0.21244444444444444,-0.5261538461538462,0.017468035296236268,0.11986863711001643,3.0952943160735367,0.5403726708074534,0.2290624320208832,8.0,57.0,29.0,0.3264510609486006
245,245,627276.7431,6224700.884,Prairie,-34.11078279,-55.62002377,573,768,345,3678,2201,1127,0.7304163726182075,0.5309053069719043,-0.6545209176788124,-0.25123320292566764,0.3713646532438479,3.573089599609375,0.7304163726182075,0.32271634615384615,15.0,80.0,0.0,0.12469310324478608
246,246,631078.6602,6221178.682,Prairie,-34.1420688,-55.57828153,605,676,377,3562,2317,1329,0.7096232301415887,0.4565528521774688,-0.6809815950920245,-0.21177070930430344,0.36475095785440614,4.715805644060082,0.7096232301415887,0.27098189797037847,9.0,77.0,8.0,0.211559192460231
247,247,631305.2602,6210824.262,Prairie,-34.23539416,-55.57425416,636,743,380,3142,2611,1331,0.6633139227104288,0.4048736865638274,-0.6175032175032175,-0.09229966973752825,0.28218730871250763,3.619809111147742,0.6633139227104288,0.32470826991374935,7.0,72.0,17.0,0.07506721922352229
248,248,632138.8513,6220199.982000002,Prairie,-34.15075894,-55.56663648,758,707,373,3613,2384,1464,0.6531686113017616,0.4232814654323419,-0.6726851851851852,-0.2049358012339503,0.32562832507796735,5.478962646719309,0.6531686113017616,0.2390852390852391,10.0,69.0,16.0,0.11004670521560482
249,249,633295.9518,6219166.071,Prairie,-34.15993331,-55.55392953,697,680,431,2940,2498,1586,0.6167170745119605,0.29916040653999115,-0.6243093922651933,-0.08127988230967267,0.2384161752316765,4.4316176470588236,0.6167170745119605,0.22331047992164543,5.0,65.0,26.0,0.219775392779597
250,250,633941.5029,6218682.6570000015,Prairie,-34.16420897,-55.54685351,442,647,321,3486,1995,1004,0.774949083503055,0.5527839643652561,-0.6869102346963465,-0.2720306513409962,0.42401960784313725,3.6807904273438936,0.774949083503055,0.3304434811603868,10.0,85.0,0.0,0.19624049394372262
251,251,635130.0985,6208192.823,Prairie,-34.25862825,-55.53232304,599,725,447,3035,2615,1347,0.6703357182168409,0.3852122318575993,-0.6143617021276596,-0.0743362831858407,0.2630045776113192,3.4586730083234247,0.6703357182168409,0.32004038364462395,3.0,75.0,20.0,0.16842668607305658
252,252,635253.002,6207950.581,Prairie,-34.26079621,-55.53095057,712,689,435,2982,2315,1214,0.6145100162425555,0.4213536701620591,-0.6246254426586761,-0.1259203322635454,0.23785803237858033,4.4724880508761995,0.6145100162425555,0.3119863984131482,5.0,62.0,31.0,0.19564295520396308
253,253,637573.7389,6206543.9070000015,Prairie,-34.27317335,-55.50552702,663,703,349,2559,2160,1187,0.5884543761638734,0.3662573411639082,-0.5689760882893931,-0.0845518118245391,0.19747309312119793,3.4329949474817334,0.5884543761638734,0.2907080968031073,12.0,59.0,25.0,0.4931346496057115
254,254,638948.4685,6220450.737000002,Prairie,-34.14761365,-55.49283188,397,647,287,3383,2160,986,0.78994708994709,0.5486381322957199,-0.678908188585608,-0.22063864333393468,0.4352991090369113,3.208366279750316,0.78994708994709,0.3731722822631914,8.0,89.0,0.0,0.134121560324168
255,255,640027.5588,6220561.892999998,Prairie,-34.14646728,-55.48114857,489,708,264,2974,1724,946,0.7175859081721051,0.5173469387755102,-0.6154263986963606,-0.2660706683695189,0.3411499436302142,2.901237671167289,0.7175859081721051,0.29138576779026215,19.0,73.0,1.0,0.3069253935276045
256,256,640364.7095,6219983.99,Prairie,-34.15163207,-55.47739920000001,661,688,386,2885,2178,1336,0.6271855611957134,0.3669746505567401,-0.6148894486425972,-0.1396405293304365,0.24891774891774893,4.028750760546242,0.6271855611957134,0.2396129766647695,11.0,65.0,19.0,0.1651972392641275
257,257,641190.3648,6219391.779,Prairie,-34.15685973,-55.46834933,490,624,271,3368,1887,918,0.7459823742871955,0.5716285580961269,-0.687374749498998,-0.2818268315889629,0.4172101830422891,4.238371137409599,0.7459823742871955,0.34545454545454546,13.0,76.0,7.0,0.3027936860734894
258,258,642745.3537,6206798.319,Prairie,-34.27018191,-55.44940731,715,714,354,3048,2025,1193,0.6199840552750465,0.43739684036783777,-0.620414673046252,-0.20165582495564754,0.2618505485406748,4.274886425158298,0.6199840552750465,0.25854568054692356,16.0,61.0,19.0,0.1723114926232445
259,259,642918.4438,6215529.312999999,Prairie,-34.1914459,-55.44897183,584,596,420,2182,2098,1389,0.5777295733911786,0.22206664799775974,-0.5709143268538517,-0.019626168224299065,0.15388683236382866,3.587360929687852,0.5777295733911786,0.20332664181244622,4.0,56.0,37.0,0.2521715185493112
260,260,643320.6565,6214848.045,Prairie,-34.19753248,-55.44449542,628,699,442,2680,2264,1630,0.6203143893591294,0.24361948955916474,-0.5862681266646937,-0.08414239482200647,0.20476511575634973,3.44461022388411,0.6203143893591294,0.1628145865434001,11.0,65.0,18.0,0.41297158507522325
261,261,645582.8459,6210195.87,Prairie,-34.23915885,-55.41916797,991,789,469,2947,2854,1755,0.49669883189436265,0.2535091450446618,-0.5776231263383298,-0.016031718669194967,0.13433410315627406,4.691371054149177,0.49669883189436265,0.23844651768279454,8.0,49.0,39.0,0.3655259200544461
262,262,646389.917,6203649.587,Prairie,-34.29806057,-55.4092961,750,753,394,2919,2268,1353,0.5911692559280458,0.36657303370786515,-0.5898692810457516,-0.12550607287449392,0.21220930232558138,3.8610498246059586,0.5911692559280458,0.2526926263463132,14.0,60.0,21.0,0.32035712982055214
263,263,647572.8621,6201409.039,Prairie,-34.31809139,-55.39606226,886,823,560,2513,2910,1831,0.47867019711679903,0.15699815837937384,-0.5065947242206235,0.07320671215194542,0.051024675867837724,3.2872031169490747,0.47867019711679903,0.2275891162202067,3.0,47.0,47.0,0.2885089830932076
264,264,581477.3053,6198930.821,Misc,-34.34773976,-56.1140995,619,702,405,3143,2317,1269,0.6709197235513025,0.4247506799637353,-0.6348504551365409,-0.15128205128205127,0.29102485109878823,3.9478514784782592,0.6709197235513025,0.29224762967094253,8.0,72.0,16.0,0.22174087283052699
265,265,587782.0361,6215813.214,Misc,-34.1949915,-56.04727513,895,853,480,3058,2931,1899,0.547179357450038,0.2338107726447448,-0.5637944259780108,-0.021205543496410083,0.15701853953840333,3.761512020879346,0.547179357450038,0.21366459627329193,11.0,59.0,25.0,0.2782712672510686
266,266,588167.2289999999,6215494.069,Misc,-34.19783681,-56.04306251,741,776,424,3649,2665,1473,0.6624145785876994,0.42483404919953144,-0.6492655367231639,-0.15584415584415584,0.30554561717352413,4.490230430970348,0.6624145785876994,0.28806186563557273,9.0,73.0,14.0,0.14752257257288467
267,267,600759.302,6210235.625,Misc,-34.24410984,-55.90579997,512,712,401,3274,2313,1160,0.7295298468040148,0.4767704104645918,-0.6427496236828901,-0.17200644352962233,0.3365993059808124,3.3066532003534905,0.7295298468040148,0.3319896343219119,11.0,83.0,2.0,0.313983906373836
268,268,632590.3104,6220056.8160000015,Misc,-34.15199244,-55.56171879,848,789,459,2730,2560,1705,0.5259921743991056,0.23111612175873733,-0.5515771526001705,-0.03213610586011342,0.13137173642768338,3.7188143050595883,0.5259921743991056,0.20046893317702227,14.0,54.0,28.0,0.19726623544032432
269,269,634230.3885,6218460.472999998,Misc,-34.16617498,-55.54368584,662,679,358,2649,2339,1293,0.6001208094231351,0.3439878234398782,-0.5919471153846154,-0.06214915797914996,0.21849126034958602,3.803648699356456,0.6001208094231351,0.2879955947136564,7.0,61.0,28.0,0.26332262706176746
270,270,641582.6694,6218483.34,Misc,-34.16499653,-55.46394656,697,752,441,3270,2637,1504,0.6486009579026972,0.36992040217846667,-0.6260566882148185,-0.10716099542915185,0.26744186046511625,4.030369369624264,0.6486009579026972,0.27360540932141997,7.0,71.0,18.0,0.22112679435441174
271,271,647840.8511,6201070.5260000015,Misc,-34.32110487,-55.39309238,1005,824,512,2563,2815,1801,0.4366591928251121,0.17461044912923923,-0.5134337171538235,0.04685756786909632,0.04526916802610114,3.7936760651333774,0.4366591928251121,0.21967071057192375,11.0,41.0,44.0,0.5205564699106162
272,272,649326.1982,6198009.287000001,Misc,-34.34848846,-55.37642182,684,697,427,1967,2249,1626,0.48396831384383254,0.09490676315057055,-0.4767267267267267,0.06688804554079697,0.042119205298013246,2.7694587790674934,0.48396831384383254,0.1607741935483871,12.0,46.0,38.0,0.2761658802786739
273,273,566036.9954,6188834.557999998,Summercrops,-34.43988376,-56.28119062,659,684,400,3071,2413,1383,0.6466487935656836,0.37898518185900315,-0.6356857523302264,-0.1199854121079504,0.27586206896551724,4.325666444376047,0.6466487935656836,0.2713382507903056,6.0,68.0,21.0,0.17413174170329904
274,274,568284.9057,6192427.1839999985,Summercrops,-34.40734085,-56.25701068,904,772,457,2709,2491,1610,0.49958483254912817,0.2544570502431118,-0.5564492961792589,-0.041923076923076924,0.11895910780669144,4.109063330559209,0.49958483254912817,0.21482565227993172,14.0,49.0,33.0,0.4259431279095596
275,275,569471.7399,6193604.976,Summercrops,-34.39664095,-56.24419356,815,702,518,2333,2620,1816,0.4822109275730623,0.12460833935888166,-0.5373970345963757,0.057944679991924083,0.06822344322344322,3.8583189259827435,0.4822109275730623,0.1812443642921551,7.0,45.0,46.0,0.395899015046614
276,276,569595.8094,6199734.165,Summercrops,-34.34136211,-56.24334098,850,705,398,2605,2331,1452,0.507959479015919,0.28420014789253145,-0.5740181268882175,-0.05551053484602917,0.14304519526107942,4.455007293395704,0.507959479015919,0.232355273592387,14.0,48.0,34.0,0.36786684387341223
277,277,570318.5944,6203785.947000002,Summercrops,-34.30477578,-56.23581462,905,765,528,2503,2878,2134,0.4688967136150235,0.0795773129178348,-0.5318237454100367,0.06968964876417023,0.064879812805786,3.870673672519117,0.4688967136150235,0.1484437350359138,11.0,45.0,41.0,0.3891414286727735
278,278,570476.3378,6194413.296,Summercrops,-34.389283899999995,-56.23333152,621,696,356,2821,2302,1175,0.6391632771644393,0.4119119119119119,-0.6042081319306227,-0.10130782744485653,0.2554517133956386,3.6163978894173603,0.6391632771644393,0.32412999712395746,8.0,67.0,22.0,0.13124926355662692
279,279,570720.3728,6204331.697000002,Summercrops,-34.29982708,-56.23149348,911,759,543,2544,2830,1992,0.4726483357452967,0.12169312169312169,-0.5404178019981835,0.05321920357275772,0.06958166911919277,4.023017596483828,0.4726483357452967,0.17378681045209457,9.0,45.0,43.0,0.22007980603063293
280,280,571273.2246,6204506.207,Summercrops,-34.29821558,-56.22550066,862,764,476,2883,2727,1674,0.539652870493992,0.2653061224489796,-0.581025500411297,-0.027807486631016044,0.15667001003009026,4.257603272936597,0.539652870493992,0.2392638036809816,7.0,55.0,35.0,0.3386000626207106
